carid,pushDate,pushPrice,updatePriceTimeJson,pullDate,withdrawDate,展销时间,品牌 id,车系 id,车型 id,里程,车辆颜色,车辆所在城市 id,国标码,过户次数,载客人数,注册日期,上牌日期,国别,厂商类型,年款,排量,变速箱,燃油类型,新车价,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,target,成交周期
33328,2020-10-31,10.5,{},2020-11-02,2020-11-02,2020-10-31,8,219,1017,0.93,1,13,4.0,0,5,2019-09-01,2019-10-30,779412.0,2.0,2019.0,1.5,3.0,1,13.99,1.0,2,2,227.0,10,2,,1.0,4.0,,1+2,4670*1806*1474,201901.0,1,,10.5,2.0
14084,2021-01-17,15.58,"{""2021-01-25"": ""14.88""}",2021-01-30,2021-01-30,2021-01-25,18,136,3439,11.74,1,17,1.0,0,5,2016-12-01,2017-01-19,779412.0,2.0,2016.0,1.5,3.0,1,28.6,1.0,5,2,,23,1,,2.0,5.0,2.0,1+2,4565*1821*1624,201605.0,1,,14.88,13.0
6558,2020-12-15,3.8,{},2021-01-22,2021-01-22,2020-12-15,33,119,2166,9.03,1,7,2.0,1,5,2013-07-01,2013-08-28,779414.0,2.0,2013.0,1.6,17.0,1,11.59,1.0,2,2,,35,2,2020-09-21,1.0,4.0,3.0,1+2,4558*1805*1505,201304.0,1,2043-12-15,3.8,38.0
49847,2020-05-02,62.5,"{""2020-05-15"": ""61.8""}",2020-05-24,2020-05-24,2020-05-15,20,179,9127,4.04,2,1,1.0,0,5,2016-04-01,2016-09-23,779412.0,3.0,2016.0,3.0,15.0,1,110.8,1.0,16,2,414.0,48,2,,5.0,4.0,3.0,3+2,5250*1899*1494,201603.0,2,,61.8,22.0
71178,2020-12-09,10.98,{},2020-12-25,2020-12-25,2020-12-09,9,856,12277,2.18,1,7,2.0,0,5,2019-05-01,2019-06-18,,,2018.0,2.0,12.0,3,12.58,1.0,5,2,1030.0,9,1,,,,,1,4645*1800*1775,201708.0,1,2050-12-01,10.98,16.0
26952,2020-05-29,9.3,{},2020-06-05,2020-06-05,2020-05-29,11,103,5545,7.62,1,3,2.0,0,5,2013-02-01,2013-10-10,779412.0,3.0,2013.0,1.8,31.0,1,32.8,1.0,2,2,,39,3,,2.0,5.0,2.0,1+2,4292*1765*1423,201211.0,2,,9.3,7.0
54380,2021-01-15,4.98,{},2021-01-23,2021-01-23,2021-01-15,23,198,1178,10.33,4,17,2.0,0,5,2011-05-01,2011-11-09,779419.0,2.0,2011.0,2.0,3.0,1,17.99,1.0,6,2,,25,2,,1.0,4.0,3.0,1+2,4820*1835*1475,201102.0,1,,4.98,8.0
70137,2021-02-23,5.5,{},2021-03-02,2021-03-02,2021-02-23,13,222,12107,3.08,4,1,1.0,1,5,2018-01-01,2018-03-01,779416.0,2.0,2018.0,1.5,3.0,1,9.09,1.0,2,2,1.0,14,2,2021-02-02,1.0,4.0,,1,4544*1779*1467,201711.0,1,,5.5,7.0
44687,2021-06-18,23.23,"{""2021-06-22"": ""22.3799""}",2021-06-25,2021-06-25,2021-06-22,44,319,8328,4.89,2,1,1.0,0,5,2014-02-01,2014-05-29,779416.0,3.0,2014.0,3.0,13.0,1,57.99,,11,2,,55,1,,1.0,5.0,2.0,3+2,4828*1943*1802,201310.0,2,,22.3799,7.0
833,2021-07-21,9.9,"{""2021-07-30"": ""8.9""}",2021-08-02,2021-08-02,2021-07-30,3,137,764,2.46,3,5,1.0,1,5,2019-06-01,2019-08-02,779416.0,2.0,2019.0,1.5,13.0,1,15.08,1.0,2,2,271.0,3,2,2021-06-23,2.0,4.0,,1+2,4671*1810*1454,201811.0,2,,8.9,12.0
59633,2021-01-07,9.2,"{""2021-01-08"": ""9""}",2021-01-11,2021-01-11,2021-01-08,26,985,10558,0.88,1,19,4.0,0,5,2019-10-01,2019-11-18,779413.0,1.0,2019.0,1.5,3.0,1,14.88,1.0,5,2,396.0,22,1,,2.0,5.0,,1+2,4647*1891*1725,201908.0,1,,9.0,4.0
28976,2020-11-05,0.8,"{""2020-11-06"": ""0.6"", ""2020-11-14"": ""0.5""}",2020-11-15,2020-11-15,2020-11-14,47,333,5906,20.58,5,17,3.0,0,5,2008-09-01,2008-11-07,779414.0,2.0,2008.0,1.6,6.0,1,7.38,1.0,2,2,,51,2,,1.0,4.0,3.0,1,4367*1708*1413,,1,,0.5,10.0
36691,2020-09-09,15.6,{},2020-09-20,2020-09-20,2020-09-09,5,31,324,7.3,5,1,1.0,0,7,2016-01-01,2016-03-02,779416.0,2.0,2015.0,2.4,3.0,1,30.99,1.0,10,2,,5,6,,1.0,5.0,2.0,1,5266*1878*1772,201504.0,1,,15.6,11.0
10318,2021-06-20,22.5,"{""2021-06-25"": ""21.8""}",2021-06-28,2021-06-28,2021-06-25,18,175,2810,15.96,6,17,2.0,0,5,2014-02-01,2014-03-25,779412.0,2.0,2014.0,2.0,13.0,1,46.66,1.0,8,2,34.0,23,2,,2.0,4.0,3.0,3+2,5055*1860*1491,201309.0,1,,21.8,8.0
6010,2020-08-26,7.3,"{""2020-08-30"": ""7.8""}",2020-08-30,2020-08-30,2020-08-30,50,180,2104,8.96,5,1,2.0,0,5,2011-02-01,2011-05-24,779415.0,3.0,2011.0,2.5,17.0,1,26.98,1.0,5,2,139.0,54,1,,1.0,5.0,2.0,1+2,4560*1780*1700,201012.0,1,,7.8,4.0
63746,2020-05-30,5.0,"{""2020-06-02"": ""4.86""}",2020-06-06,2020-06-06,2020-06-02,8,208,11187,10.86,4,14,2.0,0,5,2012-02-01,2012-04-10,779412.0,2.0,2011.0,1.6,31.0,1,13.28,1.0,2,2,,8,3,,1.0,5.0,2.0,1+2,4199*1786*1479,201009.0,2,,4.86,7.0
67099,2020-04-25,6.88,"{""2020-04-26"": ""6.78""}",2020-05-03,2020-05-03,2020-04-26,3,140,181,2.85,1,4,1.0,0,5,2018-03-01,2018-05-08,779416.0,2.0,2017.0,1.5,3.0,1,10.78,1.0,2,2,107.0,3,2,,1.0,4.0,3.0,1,4587*1825*1490,201710.0,2,,6.78,8.0
36031,2021-04-01,11.5,"{""2021-04-02"": ""10.3"", ""2021-04-04"": ""11""}",2021-04-10,2021-04-10,2021-04-04,61,348,6955,7.03,2,1,1.0,1,5,2017-10-01,2017-10-27,,1.0,2017.0,2.0,7.0,1,18.88,1.0,3,2,272.0,9,1,2021-03-17,2.0,5.0,2.0,1+2,4765*1931*1655,201704.0,1,,11.0,9.0
66853,2020-01-14,22.5,{},2020-02-17,2020-02-17,2020-01-14,11,238,958,8.96,2,15,2.0,0,5,2015-08-01,2015-10-15,779412.0,2.0,2015.0,2.0,13.0,1,38.76,,3,2,,12,1,,2.0,5.0,2.0,1+2,4629*1898*1655,201412.0,2,,22.5,34.0
1090,2021-05-08,3.63,{},2021-05-18,2021-05-18,2021-05-08,1,207,969,4.27,1,3,2.0,0,5,2015-11-01,2015-12-08,779413.0,1.0,2015.0,1.8,6.0,1,8.38,1.0,5,2,158.0,1,1,,1.0,5.0,2.0,1,4620*1820*1750,201507.0,1,,3.63,10.0
29230,2021-03-17,19.5,"{""2021-03-20"": ""18.9""}",2021-03-27,2021-03-27,2021-03-20,5,31,5937,6.51,6,1,1.0,0,7,2017-12-01,2018-01-24,779416.0,2.0,2017.0,2.5,3.0,1,24.99,1.0,10,2,,5,6,,1.0,5.0,2.0,1+2,5256*1878*1776,201702.0,1,,18.9,10.0
9700,2021-04-08,17.18,"{""2021-04-13"": ""16.88"", ""2021-05-26"": ""16.68""}",2021-06-25,2021-06-25,2021-05-26,66,312,612,4.34,2,5,1.0,1,5,2018-03-01,2018-04-13,779416.0,2.0,2017.0,2.0,13.0,1,27.38,1.0,6,2,,75,2,2021-02-08,2.0,4.0,3.0,1+2,4730*1824*1426,201612.0,1,,16.68,78.0
27608,2020-08-19,7.68,{},2020-10-14,2020-10-14,2020-08-19,28,78,95,2.85,1,20,1.0,0,5,2019-02-01,2019-03-29,779419.0,2.0,2016.0,1.6,3.0,1,10.68,1.0,2,5,63.0,30,2,,1.0,4.0,3.0,1+2,4600*1780*1445,201604.0,2,,7.68,56.0
10990,2020-12-10,13.77,{},2021-02-21,2021-02-21,2020-12-10,12,53,2925,2.57,1,4,1.0,0,5,2016-06-01,2016-08-16,779415.0,2.0,2015.0,2.0,11.0,1,20.98,1.0,5,2,42.0,13,1,,1.0,5.0,2.0,1+2,4585*1820*1685,201504.0,2,,13.77,73.0
69674,2020-06-13,12.3,{},2020-06-17,2020-06-17,2020-06-13,11,15,12042,7.08,2,1,2.0,0,5,2012-06-01,2012-07-16,779412.0,2.0,2011.0,2.0,20.0,1,38.99,1.0,8,2,,12,2,,2.0,4.0,3.0,1+2,5035*1855*1485,201101.0,1,,12.3,4.0
70167,2020-03-13,5.98,{},2020-04-23,2020-04-23,2020-03-13,13,222,12107,3.97,1,2,1.0,0,5,2018-04-01,2018-08-28,,,2018.0,1.5,3.0,1,9.09,1.0,2,2,1.0,14,2,,,,,1,4544*1779*1467,201711.0,1,,5.98,41.0
41561,2020-03-27,83.0,"{""2020-03-28"": ""82.6"", ""2020-04-01"": ""82.4"", ""2020-04-02"": ""81.8""}",2020-04-15,2020-04-15,2020-04-02,20,684,7846,0.28,2,17,4.0,0,5,2019-03-01,2019-09-18,,,2019.0,4.0,19.0,1,92.28,1.0,6,2,,93,2,,,,,3+2,4757*1839*1429,201811.0,2,,81.8,19.0
52991,2021-01-22,0.9,{},2021-02-20,2021-02-20,2021-01-22,23,450,9607,23.28,1,4,3.0,1,5,2006-03-01,2006-06-09,779419.0,2.0,2005.0,1.6,4.0,1,11.38,1.0,2,2,232.0,25,2,2016-08-18,1.0,4.0,3.0,1,4525*1725*1425,,2,,0.9,29.0
15636,2020-04-10,4.98,{},2020-04-14,2020-04-14,2020-04-10,2,285,513,22.97,5,1,3.0,0,5,2007-12-01,2007-12-28,,,2007.0,2.5,3.0,1,23.8,1.0,6,2,210.0,2,2,,,,,1+2,4735*1775*1450,,2,,4.98,4.0
1691,2020-04-11,1.8,"{""2020-04-17"": ""1.3""}",2020-04-29,2020-04-29,2020-04-17,25,80,1382,7.82,2,15,2.0,0,5,2010-12-01,2011-01-17,779413.0,1.0,2009.0,1.5,6.0,1,5.69,1.0,4,2,64.0,28,2,,1.0,4.0,3.0,1,4360*1710*1475,200903.0,2,,1.3,18.0
1811,2020-09-18,15.8,"{""2020-09-20"": ""14.98""}",2020-09-24,2020-09-24,2020-09-20,18,175,1399,16.12,1,7,2.0,1,5,2010-09-01,2010-11-01,779412.0,2.0,2011.0,2.5,13.0,1,48.96,1.0,8,2,262.0,23,2,2020-09-14,1.0,4.0,3.0,3+2,5039*1860*1471,201008.0,1,2060-09-18,14.98,6.0
68398,2021-01-19,11.66,"{""2021-01-27"": ""10.99""}",2021-03-10,2021-03-10,2021-01-27,8,14,248,5.32,1,17,1.0,0,5,2018-08-01,2018-11-13,779412.0,2.0,2018.0,1.4,16.0,1,16.88,1.0,2,2,119.0,8,2,,2.0,4.0,3.0,1+2,4655*1780*1453,201710.0,1,,10.99,50.0
26977,2020-10-10,8.18,{},2020-10-11,2020-10-11,2020-10-10,18,33,5549,12.29,1,17,2.0,1,5,2010-10-01,2010-12-31,779412.0,2.0,2010.0,2.0,3.0,1,34.2,1.0,6,2,122.0,23,2,2014-06-04,1.0,4.0,3.0,1+2,4531*1817*1421,200908.0,2,,8.18,1.0
41905,2020-04-03,10.6,{},2020-08-16,2020-08-16,2020-04-03,3,261,7928,5.58,7,15,1.0,0,5,2016-03-01,2016-05-12,779416.0,3.0,2015.0,1.5,3.0,1,19.38,1.0,5,2,230.0,3,1,,2.0,5.0,2.0,1+2,4524*1838*1685,201501.0,2,,10.6,135.0
60596,2020-09-14,6.2,{},2020-09-15,2020-09-15,2020-09-14,7,57,10703,11.54,5,1,2.0,0,5,2010-07-01,2010-08-05,779415.0,2.0,2010.0,2.5,5.0,1,23.98,1.0,5,2,256.0,7,1,,1.0,5.0,2.0,1,4630*1785*1685,200910.0,1,,6.2,1.0
38039,2020-05-06,5.9,{},2020-05-07,2020-05-07,2020-05-06,52,1024,7270,1.22,3,87,2.0,0,5,2016-12-01,2018-03-26,779413.0,1.0,2017.0,2.0,6.0,1,12.88,1.0,3,2,213.0,57,1,,2.0,5.0,2.0,1,4744*1929*1647,201611.0,1,2039-05-06,5.9,1.0
54525,2020-03-03,40.6,"{""2020-03-06"": ""38.8""}",2020-03-14,2020-03-14,2020-03-06,20,118,9888,1.91,1,14,1.0,0,5,2019-03-01,2019-04-08,,,2019.0,2.0,19.0,1,47.88,1.0,3,2,91.0,21,1,,,,,3+2,4765*1898*1659,201810.0,2,,38.8,11.0
8216,2021-05-23,38.8,"{""2021-05-27"": ""37.8""}",2021-06-15,2021-06-15,2021-05-27,20,95,2479,8.8,2,2,1.0,0,5,2018-01-01,2018-04-17,779412.0,2.0,2018.0,2.0,19.0,1,49.98,1.0,8,2,91.0,21,2,,2.0,4.0,,3+2,5065*1860*1467,201801.0,2,,37.8,23.0
60305,2021-04-02,24.0,"{""2021-04-13"": ""21.6"", ""2021-05-18"": ""18""}",2021-07-03,2021-07-03,2021-05-18,18,510,10657,21.11,2,20,2.0,1,5,2011-08-01,2012-04-26,779412.0,3.0,2011.0,3.0,3.0,1,89.8,1.0,16,2,311.0,20,2,2021-03-17,1.0,4.0,3.0,3+2,5212*1902*1478,201108.0,2,,18.0,92.0
40002,2021-07-10,6.7,"{""2021-07-14"": ""6.5""}",2021-08-02,2021-08-02,2021-07-14,28,192,285,3.38,7,20,4.0,0,5,2018-10-01,2019-02-27,779419.0,2.0,2019.0,1.4,3.0,1,7.98,1.0,1,2,93.0,30,1,,1.0,5.0,,1,4100*1735*1533,201905.0,2,,6.5,23.0
40588,2021-01-25,2.0,{},2021-02-21,2021-02-21,2021-01-25,6,452,7689,1.01,1,17,1.0,0,4,2016-12-01,2017-06-26,779413.0,1.0,2016.0,1.0,6.0,1,3.69,1.0,7,2,464.0,6,3,,1.0,5.0,2.0,1,3598*1630*1465,201606.0,1,,2.0,27.0
1813,2021-04-24,15.0,{},2021-05-09,2021-05-09,2021-04-24,18,175,1399,14.15,1,1,2.0,1,5,2011-08-01,2011-09-09,779412.0,2.0,2011.0,2.5,13.0,1,48.96,1.0,8,2,262.0,23,2,2021-03-29,1.0,4.0,3.0,3+2,5039*1860*1471,201008.0,2,,15.0,15.0
45423,2020-09-21,3.4,{},2020-09-28,2020-09-28,2020-09-21,12,21,8475,9.78,7,5,1.0,0,5,2013-10-01,2013-10-29,779415.0,2.0,2011.0,1.3,6.0,1,7.98,1.0,4,2,52.0,16,3,,1.0,5.0,2.0,1+2,3900*1695*1525,201103.0,1,,3.4,7.0
33668,2020-04-05,6.5,{},2020-06-06,2020-06-06,2020-04-05,25,97,1262,4.71,1,15,1.0,0,5,2018-08-01,2018-11-30,,,2018.0,1.6,3.0,1,8.79,1.0,2,2,77.0,28,2,,,,,1+2,4710*1820*1505,201809.0,2,,6.5,62.0
33170,2020-09-04,20.8,{},2020-09-17,2020-09-17,2020-09-04,11,63,928,6.91,1,1,1.0,0,5,2016-12-01,2017-07-07,779412.0,2.0,2017.0,2.0,31.0,1,33.98,1.0,6,2,50.0,12,2,,2.0,4.0,3.0,1+2,4818*1843*1432,201609.0,1,,20.8,13.0
46624,2021-03-10,12.6,"{""2021-03-18"": ""10.8"", ""2021-04-06"": ""10.6"", ""2021-04-19"": ""10""}",2021-05-02,2021-05-02,2021-04-19,55,823,8635,10.33,1,18,2.0,1,5,2011-07-01,2011-08-12,779415.0,3.0,2011.0,2.5,15.0,1,53.0,1.0,3,2,384.0,61,1,2019-04-01,1.0,5.0,2.0,3+2,4638*1803*1598,201108.0,2,,10.0,53.0
72260,2021-01-07,5.18,{},2021-01-07,2021-01-07,2021-01-07,2,285,12446,10.29,1,3,3.0,1,5,2005-12-01,2006-01-11,779415.0,2.0,2006.0,2.5,3.0,1,24.75,1.0,6,2,210.0,2,2,2020-10-10,1.0,4.0,3.0,1+2,4735*1775*1450,,2,,5.18,0.0
5603,2021-04-30,18.5,{},2021-05-03,2021-05-03,2021-04-30,18,243,454,11.61,6,12,2.0,1,7,2012-01-01,2012-07-17,779412.0,3.0,2013.0,3.0,13.0,1,101.0,1.0,11,2,86.0,20,1,2021-04-26,2.0,5.0,2.0,3+2,4862*1933*1776,201212.0,2,,18.5,3.0
68129,2020-02-26,7.9,"{""2020-03-14"": ""7.6"", ""2020-04-06"": ""7.3""}",2020-04-21,2020-04-21,2020-04-06,12,129,1122,8.15,2,15,1.0,1,5,2014-10-01,2015-01-13,779415.0,2.0,2015.0,1.8,22.0,1,13.48,1.0,2,2,,16,2,2019-11-28,1.0,4.0,3.0,1+2,4650*1750*1505,201410.0,1,,7.3,55.0
69448,2020-04-28,18.8,"{""2020-05-19"": ""17.8""}",2020-10-10,2020-10-10,2020-05-19,44,319,12016,14.67,2,13,2.0,0,5,2012-10-01,2013-08-20,779416.0,3.0,2012.0,3.6,21.0,1,57.59,1.0,11,2,,55,1,,1.0,5.0,2.0,1+2,4822*1943*1781,201201.0,2,,17.8,165.0
34808,2021-03-10,19.88,"{""2021-03-17"": ""19.78"", ""2021-03-29"": ""19.4""}",2021-04-25,2021-04-25,2021-03-29,18,175,381,9.32,1,7,1.0,1,5,2013-07-01,2013-08-21,779412.0,2.0,2013.0,2.0,13.0,1,49.46,1.0,8,2,34.0,23,2,2019-11-21,2.0,4.0,3.0,3+2,5039*1860*1492,201208.0,2,,19.4,46.0
1263,2021-07-06,4.63,{},2021-08-19,2021-08-19,2021-07-06,6,216,1098,4.98,1,3,1.0,0,5,2018-08-01,2018-10-12,779413.0,1.0,2018.0,1.5,17.0,1,7.29,1.0,2,2,,6,2,,1.0,4.0,,1,4599*1747*1482,201711.0,2,,4.63,44.0
37946,2021-04-19,46.6,{},2021-04-19,2021-04-19,2021-04-19,20,95,7256,0.24,2,9,4.0,0,5,2021-02-01,2021-03-02,,,2021.0,2.0,19.0,1,46.78,1.0,8,2,126.0,21,2,,,,,3+2,5078*1860*1484,202009.0,2,,46.6,0.0
23838,2020-05-13,24.0,"{""2020-05-15"": ""24.8"", ""2020-06-03"": ""22.8"", ""2020-06-19"": ""23.8""}",2020-06-19,2020-06-19,2020-06-19,20,127,763,11.27,5,15,1.0,0,5,2017-02-01,2017-03-14,779412.0,2.0,2017.0,2.0,15.0,1,35.38,1.0,6,2,91.0,21,2,,2.0,4.0,3.0,1+2,4783*1810*1442,201612.0,2,,23.8,37.0
32395,2020-08-21,6.58,{},2020-08-25,2020-08-25,2020-08-21,44,170,6454,9.21,2,19,1.0,0,5,2012-10-01,2013-02-28,779416.0,3.0,2013.0,2.0,5.0,1,23.99,1.0,5,2,,55,1,,1.0,5.0,2.0,1,4448*1812*1663,201210.0,2,,6.58,4.0
65044,2021-04-11,7.58,"{""2021-04-18"": ""7.28"", ""2021-04-27"": ""7.18"", ""2021-04-28"": ""6.98""}",2021-05-05,2021-05-05,2021-04-28,8,171,236,0.01,1,3,4.0,0,5,2020-03-01,2021-02-22,779412.0,2.0,2019.0,1.5,9.0,1,9.79,1.0,2,2,128.0,10,2,,1.0,5.0,,1,4475*1706*1469,201906.0,1,,6.98,24.0
16545,2020-02-28,11.8,{},2020-03-02,2020-03-02,2020-02-28,11,238,3822,17.21,5,15,2.0,0,5,2010-06-01,2010-06-25,779412.0,2.0,2010.0,2.0,31.0,1,37.98,1.0,3,2,,12,1,,2.0,5.0,2.0,1+2,4629*1880*1653,201003.0,1,,11.8,3.0
70091,2021-04-28,14.68,{},2021-05-19,2021-05-19,2021-04-28,2,82,12100,8.2,2,17,1.0,0,5,2016-05-01,2016-07-13,779415.0,2.0,2015.0,2.5,3.0,1,21.98,1.0,6,2,329.0,24,2,,1.0,4.0,3.0,1+2,4850*1825*1480,201501.0,1,,14.68,21.0
5627,2020-09-28,9.8,{},2020-10-31,2020-10-31,2020-09-28,8,11,1016,7.04,2,1,2.0,3,5,2014-04-01,2014-05-16,779412.0,2.0,2014.0,1.8,31.0,1,23.98,1.0,6,2,,10,2,2019-07-19,2.0,4.0,3.0,1+2,4870*1834*1472,201402.0,1,,9.8,33.0
63802,2020-08-13,21.68,{},2020-09-02,2020-09-02,2020-08-13,20,209,11210,2.15,3,22,4.0,0,5,2019-04-01,2019-06-03,,,2019.0,1.6,31.0,1,26.48,1.0,5,2,159.0,21,1,,,,,1+2,4449*1804*1535,201903.0,1,,21.68,20.0
332,2021-05-11,18.38,"{""2021-06-23"": ""18.2""}",2021-09-01,2021-09-01,2021-06-23,2,82,317,4.53,1,3,1.0,0,5,2018-05-01,2018-07-20,779415.0,2.0,2018.0,2.5,13.0,1,21.98,1.0,6,2,160.0,24,2,,1.0,4.0,,1+2,4885*1840*1455,201711.0,1,,18.2,113.0
3873,2020-08-23,9.98,{},2020-08-31,2020-08-31,2020-08-23,11,186,1726,3.37,1,1,1.0,2,5,2014-11-01,2015-01-26,779412.0,2.0,2014.0,1.4,31.0,1,24.88,1.0,2,2,,12,3,2020-06-18,2.0,5.0,2.0,1+2,4319*1785*1441,201403.0,1,,9.98,8.0
14903,2020-11-12,4.98,{},2020-11-18,2020-11-18,2020-11-12,17,62,3569,9.5,6,1,1.0,0,7,2015-07-01,2015-08-07,779413.0,1.0,2015.0,2.0,32.0,1,13.99,1.0,3,2,339.0,19,1,,2.0,5.0,3.0,3+2,4835*1855*1720,201505.0,2,,4.98,6.0
6965,2020-09-14,2.0,{},2020-09-22,2020-09-22,2020-09-14,51,173,2250,6.16,5,17,2.0,0,7,2013-09-01,2013-10-17,779413.0,1.0,2011.0,1.6,6.0,1,8.33,1.0,14,2,346.0,56,6,,1.0,5.0,2.0,1,4420*1695*1825,201102.0,2,,2.0,8.0
61515,2020-09-09,34.2,{},2020-09-24,2020-09-24,2020-09-09,11,15,10841,2.7,5,28,4.0,0,5,2019-01-01,2019-03-15,,,2019.0,2.0,31.0,1,43.38,1.0,8,2,274.0,12,2,,,,,1+2,5050*1886*1475,201901.0,1,2100-09-08,34.2,15.0
55127,2021-03-08,16.7,{},2021-03-13,2021-03-13,2021-03-08,7,166,9954,0.79,1,1,4.0,0,5,2019-09-01,2020-05-21,779415.0,2.0,2019.0,2.0,11.0,1,19.98,1.0,6,2,44.0,7,2,,1.0,4.0,,1+2,4901*1850*1447,201812.0,1,,16.7,5.0
757,2021-07-18,1.88,{},2021-07-18,2021-07-18,2021-07-18,18,102,701,4.9,1,1,3.0,0,5,2007-04-01,2007-07-19,779412.0,3.0,2006.0,2.0,12.0,1,29.9,1.0,6,2,25.0,20,2,,1.0,4.0,3.0,1+2,4520*1817*1421,,2,,1.88,0.0
22188,2021-01-07,8.8,{},2021-01-18,2021-01-18,2021-01-07,18,175,4825,9.26,2,1,2.0,4,5,2010-05-01,2010-09-09,779412.0,2.0,2010.0,2.0,3.0,1,41.26,1.0,8,2,122.0,23,2,2020-11-12,1.0,4.0,3.0,3+2,4981*1846*1477,200908.0,2,,8.8,11.0
73254,2020-12-05,2.68,{},2020-12-05,2020-12-05,2020-12-05,3,137,622,12.94,1,1,2.0,0,5,2011-11-01,2012-02-13,779416.0,2.0,2011.0,1.8,17.0,1,12.78,1.0,2,2,125.0,3,3,,1.0,5.0,2.0,1+2,4342*1840*1500,201006.0,2,,2.68,0.0
15838,2020-03-07,7.8,{},2020-03-07,2020-03-07,2020-03-07,2,2,3714,2.19,1,34,1.0,0,5,2017-05-01,2017-06-06,779415.0,2.0,2017.0,1.2,2.0,1,11.78,1.0,2,2,2.0,2,2,,2.0,4.0,3.0,1+2,4620*1775*1480,201704.0,2,,7.8,0.0
8727,2020-04-01,9.8,{},2020-04-28,2020-04-28,2020-04-01,20,127,2574,14.4,5,1,2.0,1,5,2011-10-01,2012-02-17,779412.0,2.0,2011.0,1.8,15.0,1,38.8,1.0,6,2,,21,2,2018-01-18,2.0,4.0,3.0,3+2,4591*1770*1444,201107.0,2,,9.8,27.0
64485,2021-06-06,5.8,"{""2021-06-10"": ""5.5""}",2021-06-20,2021-06-20,2021-06-10,6,216,11329,1.24,1,1,4.0,0,5,2020-07-01,2020-10-10,779413.0,1.0,,1.5,11.0,1,7.39,1.0,2,2,112.0,6,2,,1.0,4.0,,1,4599*1747*1482,201912.0,1,,5.5,14.0
63759,2021-06-03,17.98,"{""2021-06-04"": ""17.2""}",2021-06-07,2021-06-07,2021-06-04,12,275,11184,5.35,2,1,1.0,0,7,2015-12-01,2016-06-24,779415.0,2.0,2015.0,2.4,11.0,1,22.98,1.0,12,2,204.0,16,6,,1.0,5.0,2.0,1+2,4845*1805*1695,201507.0,1,,17.2,4.0
21062,2020-12-04,25.8,{},2020-12-29,2020-12-29,2020-12-04,18,33,4617,3.22,1,19,1.0,0,5,2018-06-01,2018-08-13,,,2018.0,2.0,13.0,1,34.98,1.0,6,2,153.0,23,2,,,,,1+2,4760*1811*1455,201709.0,2,,25.8,25.0
61592,2021-06-06,6.28,{},2021-06-10,2021-06-10,2021-06-06,33,302,10858,11.0,1,14,1.0,0,5,2015-02-01,2015-05-08,779414.0,2.0,2015.0,1.6,3.0,1,20.07,1.0,6,2,60.0,35,2,,2.0,4.0,3.0,1+2,4826*1855*1465,201501.0,2,,6.28,4.0
1553,2021-04-14,9.18,"{""2021-06-23"": ""8.7""}",2021-07-05,2021-07-05,2021-06-23,61,232,686,8.16,2,3,1.0,1,5,2017-09-01,2017-10-19,,1.0,2017.0,2.0,7.0,1,16.3,1.0,5,2,179.0,9,1,2021-04-20,2.0,5.0,,1+2,4462*1857*1638,201708.0,2,,8.7,82.0
66984,2021-05-30,7.0,"{""2021-07-08"": ""6.98""}",2021-07-12,2021-07-12,2021-07-08,50,585,11686,13.28,1,14,2.0,1,5,2012-11-01,2013-02-25,779415.0,3.0,2012.0,2.0,5.0,1,21.98,,5,2,,54,1,2020-11-10,1.0,5.0,2.0,1+2,4450*1780*1615,201202.0,2,,6.98,43.0
56244,2020-10-08,45.8,{},2020-11-09,2020-11-09,2020-10-08,42,396,1333,5.12,3,4,1.0,0,5,2017-11-01,2018-03-15,779412.0,3.0,2017.0,2.0,31.0,1,55.0,1.0,3,2,,43,1,,2.0,5.0,2.0,"1+2,4+2",4681*1923*1624,201512.0,1,2074-10-08,45.8,32.0
56474,2020-06-08,6.6,{},2020-06-09,2020-06-09,2020-06-08,2,10,792,3.74,1,1,4.0,0,5,2019-07-01,2019-08-01,779415.0,2.0,2019.0,1.5,2.0,1,8.78,1.0,4,2,137.0,2,2,,1.0,4.0,3.0,1,4420*1700*1490,201903.0,1,,6.6,1.0
71531,2020-07-03,7.6,{},2020-08-08,2020-08-08,2020-07-03,12,71,12341,4.48,1,28,1.0,1,5,2016-02-01,2016-04-20,779415.0,2.0,2016.0,1.8,6.0,1,13.18,1.0,2,2,127.0,13,2,2020-05-27,1.0,4.0,3.0,1+2,4565*1755*1455,201510.0,1,,7.6,36.0
73849,2020-05-06,4.0,{},2020-05-12,2020-05-12,2020-05-06,47,436,12679,17.28,2,1,2.0,0,5,2010-06-01,2010-06-03,779414.0,2.0,2010.0,2.3,3.0,1,19.99,1.0,6,2,,51,2,,1.0,4.0,3.0,1+2,4805*1860*1458,200911.0,2,,4.0,6.0
33449,2020-08-06,16.9899,{},2020-08-11,2020-08-11,2020-08-06,8,48,1220,1.59,5,14,4.0,0,5,2019-08-01,2019-09-30,,,2019.0,2.0,31.0,1,21.89,1.0,3,2,326.0,8,1,,,,,1+2,4589*1860*1660,201905.0,2,,16.9899,5.0
